,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
hmt2_ies5,-0.14808758,0.096740834,-0.11709347,-0.949218,-0.00607553,-0.19328178,0.12415598,0.3124137,0.351475,-0.113988526,0.18335047,0.3920785,-0.06158281,-0.004246182,-0.12621416,-0.10939116,-0.8617071,0.038767222,0.17011568,-0.5445959,-0.14655322,0.41257688,-0.47137412,-0.30756745,0.26491922,-0.11408388,-0.09471973,0.096545264,0.57453656,-0.61423117,0.34086215,0.36694148,0.23354793,-0.06811472,0.5151703,0.0070711826,-0.25580183,0.059176706,0.023840304,-0.13968384,0.023759164,0.1346062,-0.06471861,0.060323756,-0.06765258,0.19838521,-0.8955112,-0.32734376,0.21869054,0.1836433,0.61283314,0.04426944,-0.031498734,-0.11768076,0.13241805,0.0303378,-0.10324945,-0.00960561,-0.039347053,0.40888065,-0.13658549,-0.035109013,0.5170863,0.008029161,0.2177610536097449
gcn5_htl1,-0.109520316,0.09160966,-0.15985525,-0.9499089,-0.035419405,-0.17706311,0.085481614,0.20603211,0.3708944,-0.22568052,0.16646263,0.19438705,-0.04112964,0.014139986,-0.08430681,-0.065578,-0.8106328,0.05059567,0.23309469,-0.6532255,-0.1150015,0.30419606,-0.27414405,-0.27296075,0.101934396,-0.11210104,-0.14910232,0.08455276,0.38287446,-0.41270366,0.1693531,0.38619286,0.14659847,-0.10002417,0.5637438,0.092694245,-0.26373172,0.06908402,0.034549948,-0.12026031,0.039279077,0.15077235,-0.02276464,0.020043433,-0.10505935,0.098138325,-0.9295179,-0.31755644,0.15438713,0.22097582,0.602917,0.020531166,-0.023710001,-0.095297046,0.11527815,0.021716846,-0.07527624,-0.04955619,-0.009148197,0.3087228,-0.19736874,-0.023385353,0.39314288,-0.0023876172,0.4111922010279024
hmt2_rpd3,-0.13419367,0.10875156,-0.11204614,-0.948787,-0.0046707685,-0.23810445,0.12024242,0.33111915,0.37858948,-0.12402554,0.17346923,0.35365567,-0.053962138,-0.023892581,-0.14224015,-0.08881746,-0.84851843,0.039832603,0.103432775,-0.5604427,-0.13431214,0.41195604,-0.4955726,-0.27102283,0.31163198,-0.089352846,-0.07805043,0.08499235,0.6546826,-0.60032564,0.33664152,0.3350983,0.25159615,-0.08998556,0.53390217,0.078451574,-0.22518998,0.02290173,0.03373528,-0.131621,0.016155422,0.1419942,-0.062268455,0.06668468,-0.035761323,0.22846033,-0.8952303,-0.20362327,0.22717206,0.19591728,0.5094105,0.040966637,-0.028112575,-0.1039807,0.13105471,0.023156011,-0.102614924,0.011060246,-0.037905913,0.3311557,-0.115897775,-0.03234033,0.5200406,-0.016013417,0.2592365489201611
dpd4_med4,-0.10750992,0.06826206,-0.13216539,-0.96954626,-0.044685587,-0.14986108,0.077427596,0.12975618,0.28519762,-0.19232067,0.21209635,0.15475573,-0.05792001,0.07041267,-0.16699582,-0.09889998,-0.8762945,0.037539814,0.40331167,-0.6150283,-0.0791603,0.24973106,-0.24526115,-0.31619176,0.03672062,-0.15957373,-0.1632203,0.087911695,0.23233707,-0.342665,0.14162809,0.43929392,0.094152935,-0.08209662,0.68889934,-0.024255453,-0.29628348,0.16433047,-0.009372326,-0.14441834,0.07815382,0.13021117,0.01819838,-0.03564761,-0.3115365,0.06715414,-0.957487,-0.48794574,0.12566547,0.28155172,0.6243969,0.029926062,-0.013515728,-0.13397655,0.13546205,0.029925358,0.0058797766,-0.12744133,0.037578046,0.29503837,-0.18045484,-0.013345694,0.29810905,0.04418138,0.2226161577990103
hst2_swc5,-0.11907478,0.08082534,-0.119293906,-0.97130054,-0.030829178,-0.1559747,0.0867336,0.18862243,0.30862603,-0.13541582,0.19600469,0.28557348,-0.074440256,0.015317188,-0.17374599,-0.10769939,-0.80099446,0.042290997,0.36528796,-0.591207,-0.08451279,0.33286393,-0.3640304,-0.25905347,0.11298096,-0.10041258,-0.08549217,0.080714405,0.42609558,-0.418325,0.2088314,0.420158,0.1423721,-0.0765016,0.6936409,0.0397863,-0.22289059,0.09166085,0.006557623,-0.13281523,0.05108138,0.11581097,0.024131063,-0.065524414,-0.26099536,0.120598614,-0.9515938,-0.45192945,0.1916832,0.18133506,0.58993673,0.04271986,-0.00356597,-0.11066565,0.16177009,0.03265556,0.016867891,-0.06776042,0.0077142986,0.3588659,-0.17062837,-0.0023574263,0.32067856,0.029982258,0.2588762157184371
eaf3_cac2,-0.04884064,0.08023547,-0.14356236,-0.9409127,-0.026008064,-0.26731732,0.056449622,0.17934242,0.3522832,-0.23738492,0.14025533,0.12966977,-0.04777853,-0.053057197,-0.07078802,-0.09152275,-0.9182115,0.03317072,0.27172804,-0.68542975,-0.085532196,0.2959717,-0.35102454,-0.2572787,0.09170611,-0.08975362,-0.0860038,0.110093966,0.32499164,-0.3490227,0.14368851,0.35658243,0.17108427,-0.085168,0.6919866,0.037829198,-0.32265,0.09843185,0.030897493,-0.14685367,0.052180883,0.13941976,-0.025964111,-0.009744934,-0.26573408,0.11740352,-0.94789845,-0.28691074,0.12801777,0.24411361,0.49525878,0.030569702,0.0050849547,-0.10697981,0.13326739,0.023111233,0.020041957,-0.037792996,-0.021254933,0.20438246,-0.10988221,-0.027598457,0.37513494,-0.030120825,0.2277721924299203
cac2_hat1,-0.046697628,0.098624505,-0.14662674,-0.92981344,-0.023448123,-0.24809669,0.0765932,0.18892793,0.37368447,-0.23672567,0.11839545,0.15602407,-0.047034945,-0.029578736,-0.043689504,-0.05929632,-0.907263,0.036300387,0.15954767,-0.66096145,-0.08770328,0.33665353,-0.35145047,-0.26966915,0.121771954,-0.07640534,-0.083550304,0.104709215,0.39700603,-0.432611,0.15173346,0.33400133,0.18778631,-0.08512768,0.6457945,0.07635531,-0.296356,0.06473434,0.03718491,-0.14590672,0.029533708,0.16871013,-0.040556505,0.05095851,-0.17044844,0.1363466,-0.923097,-0.21381085,0.13004161,0.2625746,0.45746967,0.026666375,-0.0004318242,-0.10069474,0.115161724,0.0067698373,-0.028066289,-0.020216988,-0.015530502,0.22296517,-0.1167022,-0.03780591,0.42879066,-0.016797975,0.2556337453242886
hos2_ada2,-0.08208918,0.075371355,-0.14594196,-0.9635509,-0.038899306,-0.19288783,0.07598624,0.18827023,0.3543174,-0.15672283,0.15212472,0.18943124,-0.0512368,0.01919028,-0.11456533,-0.064415805,-0.88822746,0.040766563,0.22272739,-0.6465715,-0.11655693,0.34579572,-0.3139054,-0.26541147,0.14431491,-0.08968372,-0.08537959,0.095893934,0.38885412,-0.40975186,0.19274768,0.34925807,0.16454493,-0.09585351,0.5927765,0.084564544,-0.29528978,0.07451349,0.010566455,-0.153154,0.031104011,0.11584487,-0.026617374,0.05463299,-0.16014087,0.13975357,-0.94217366,-0.2643136,0.13664964,0.20072569,0.53236645,0.026234766,-0.011038226,-0.116507925,0.1278328,0.025905754,-0.044219784,-0.00086965674,-0.02169886,0.2672826,-0.111875415,-0.033238262,0.38602117,0.0015348692,0.60184048559477
ada2_rtt102,-0.08036192,0.069238976,-0.13885263,-0.9809019,-0.048022967,-0.1531401,0.057750955,0.14346021,0.32173014,-0.16667703,0.17194867,0.19607869,-0.03827723,0.0006608542,-0.1558565,-0.064710446,-0.858302,0.04175838,0.33135608,-0.6774514,-0.1080076,0.32209843,-0.2494909,-0.24889827,0.08129088,-0.1148205,-0.11345036,0.09195835,0.2961971,-0.3521481,0.16920628,0.4180514,0.14679044,-0.13782269,0.6372293,0.08663998,-0.28588057,0.09546112,-0.02132447,-0.14631334,0.041750286,0.11046423,0.018674422,0.019556481,-0.20883039,0.10449183,-0.94131804,-0.36755434,0.12082865,0.18342315,0.57478106,0.031995863,-0.017414087,-0.10390738,0.13779439,0.040867563,-0.027618824,-0.0054927096,-0.0030760556,0.2999187,-0.14639352,-0.017994182,0.3191448,0.010737076,0.6808930646262434
hmt2_ada2,-0.12337463,0.08922726,-0.1269857,-0.9618268,-0.024990415,-0.16836067,0.09506952,0.2526119,0.34233314,-0.124808036,0.18286787,0.3047362,-0.062802926,-0.017154599,-0.15066323,-0.08948425,-0.8631449,0.041032918,0.21555604,-0.6089206,-0.13149936,0.3770361,-0.37779692,-0.27908653,0.21008644,-0.11366673,-0.1005574,0.098074764,0.4666657,-0.4951593,0.28347108,0.37550837,0.20765813,-0.10532099,0.5500345,0.055563025,-0.27372116,0.064643964,0.0030348597,-0.15235935,0.026217893,0.1174784,-0.034504123,0.06513804,-0.107739724,0.17375396,-0.91602826,-0.30041885,0.17481968,0.1810505,0.5864014,0.037415426,-0.025749503,-0.1170609,0.13912845,0.03554654,-0.07386367,0.00546841,-0.031046588,0.34673545,-0.12764212,-0.030836392,0.4219426,0.0065156682,0.1956588452996421
ldb7_sus1,-0.03817402,0.09510983,-0.09472,-0.97761905,-0.016704265,-0.09692295,0.055456117,0.16847563,0.2996548,-0.15581043,0.19418776,0.23893294,-0.04124114,0.02419765,-0.19579524,-0.07826637,-0.8858113,0.032993708,0.24174638,-0.6417058,-0.05982865,0.3185694,-0.3101397,-0.23484313,0.07637236,-0.107735045,-0.121577896,0.07020445,0.34899324,-0.4132103,0.1601025,0.42155716,0.17996533,-0.07892017,0.72772163,0.033539426,-0.2630149,0.09966742,-0.014568017,-0.13878268,0.042662885,0.12729424,0.005286007,0.0488933,-0.23259647,0.11738539,-0.9550205,-0.36885568,0.14054948,0.19496547,0.48486194,0.039658234,-0.0027599172,-0.12327391,0.11247021,0.02520681,0.053879235,-0.05086581,-0.0064337505,0.30292514,-0.12391624,-0.0168037,0.34881368,-0.013909251,0.7170351493189198
ies5_empty,-0.09906581,0.08361276,-0.16524899,-0.9736618,-0.037691183,-0.099741004,0.09835996,0.14702927,0.37140146,-0.11869596,0.18761846,0.38323855,-0.04014806,0.12678999,-0.04005121,-0.06837973,-0.80140007,0.050837353,0.24242014,-0.5846473,-0.0891681,0.4303123,-0.28441858,-0.27745438,0.060020953,-0.09103755,-0.12041283,0.07367371,0.47655118,-0.6157219,0.18506151,0.4212422,0.1411981,-0.07708905,0.6121239,0.028920587,-0.20152652,0.11778787,0.029750634,-0.12391645,0.028262665,0.13681297,-0.010737874,0.0691203,-0.103091106,0.10484664,-0.9308845,-0.5527666,0.17800416,0.19351515,0.5910306,0.031195736,-0.019718125,-0.12123823,0.093307756,0.025441334,-0.061936885,-0.06705743,0.012435839,0.53852934,-0.22570717,-0.033078473,0.425592,0.039395135,0.4869585265684343
arp6_esa1,-0.08180957,0.0705819,-0.15714999,-0.9594007,-0.037372276,-0.20657569,0.08553486,0.18591851,0.34442794,-0.20046003,0.122816876,0.160322,-0.05190384,-0.0077691874,-0.0776738,-0.056276858,-0.87800163,0.037109304,0.21227367,-0.6635797,-0.12942149,0.33180946,-0.29358488,-0.28661373,0.1035826,-0.078563005,-0.09215131,0.0953302,0.37287414,-0.38578248,0.15200096,0.33217162,0.14290917,-0.092225805,0.58217084,0.09671775,-0.29886046,0.06620154,0.029878655,-0.1367946,0.038326927,0.13777615,-0.046236996,0.024149008,-0.15191779,0.10522001,-0.93446165,-0.23671162,0.13731404,0.1890726,0.5735395,0.016403668,-0.009276735,-0.096542165,0.1291944,0.015447197,-0.06290561,-0.011456523,-0.025767028,0.25111216,-0.11968253,-0.0398582,0.3923731,-0.00086241146,0.3341551401587864
gapdh_hmt2,-0.13092475,0.11434844,-0.099434584,-0.93606746,0.012621983,-0.20014991,0.11784237,0.35092488,0.4155807,-0.117503904,0.18566091,0.37445065,-0.056166284,-0.00928769,-0.1349344,-0.099188134,-0.78867406,0.044107817,0.086999714,-0.5068161,-0.109684855,0.39601022,-0.51185316,-0.30467203,0.2956222,-0.096694805,-0.101770215,0.060839325,0.62004125,-0.61956507,0.32468575,0.38565624,0.272016,-0.08533309,0.5329603,0.06547987,-0.2022601,0.020065598,0.039430007,-0.12579568,0.00971468,0.17237213,-0.061498404,0.07384305,-0.0075591924,0.21849431,-0.9033596,-0.20643473,0.24874116,0.20715773,0.5268049,0.044861533,-0.026505169,-0.094155304,0.11020125,0.018177072,-0.10047917,-0.023237446,-0.03568702,0.33708876,-0.1487585,-0.036486913,0.52620876,-0.027755383,0.2083904051920073
eaf3_ies5,-0.07446281,0.05239493,-0.15215647,-0.9739989,-0.046815388,-0.18226106,0.05055068,0.1281719,0.34522673,-0.16386734,0.16864501,0.13857237,-0.050886676,0.030948274,-0.0962092,-0.110037625,-0.9036408,0.034292437,0.3734985,-0.6307575,-0.097386025,0.3013533,-0.27120912,-0.2563955,0.04096127,-0.10676031,-0.09981167,0.09624961,0.24624006,-0.33185032,0.10342885,0.4177687,0.11489094,-0.07665222,0.6944519,0.010985158,-0.31782815,0.1414678,0.01425487,-0.14244969,0.064751916,0.1068064,-0.002970794,-0.026191836,-0.30016458,0.05969449,-0.9567574,-0.43198663,0.11845238,0.21996525,0.6073907,0.025805233,0.00011926501,-0.12355908,0.13916604,0.036999162,0.029143156,-0.074996196,-0.0052711507,0.2750291,-0.119266,-0.016429255,0.3306837,-0.00023592207,0.3252959400671716
hhf2_sus1,-0.09122754,0.09423741,-0.11965535,-0.9723366,-0.016787834,-0.10033528,0.05575348,0.1922666,0.31875092,-0.14989987,0.20935516,0.26645786,-0.019683212,0.008567112,-0.105204225,-0.08832429,-0.84017336,0.03888825,0.26967558,-0.6256996,-0.06808406,0.34190026,-0.2882253,-0.19193475,0.049402487,-0.10812083,-0.14781983,0.07571457,0.35817334,-0.41340134,0.17834316,0.43209407,0.156817,-0.08246297,0.7406523,0.018284416,-0.22152162,0.07808805,0.019070152,-0.11419006,0.0350176,0.11466324,0.018677685,0.018954383,-0.22280605,0.08934239,-0.9498354,-0.46852207,0.1920642,0.20310959,0.5387124,0.045501415,-0.007524759,-0.11876665,0.12479184,0.027786134,0.060163233,-0.06388809,-0.021721993,0.36016268,-0.14757946,0.022930566,0.2984525,-0.022542547,0.2433018026596286
eaf3_nhp10,-0.08700322,0.055039145,-0.1503609,-0.9755152,-0.05561465,-0.16961019,0.046695977,0.12858,0.33680406,-0.17313886,0.18577926,0.1266421,-0.057476386,0.03408736,-0.10396846,-0.106105775,-0.90361565,0.034520548,0.38660616,-0.6385563,-0.10211366,0.29438433,-0.24889219,-0.24101217,0.037517723,-0.11133844,-0.1089297,0.103009105,0.22661865,-0.30098376,0.10893423,0.41591433,0.10650418,-0.07535974,0.7051582,0.0071234577,-0.32581776,0.13736415,0.010358377,-0.14536002,0.07005058,0.09530255,0.0037898219,-0.03364601,-0.32633847,0.056605488,-0.9604216,-0.44502702,0.110362776,0.22853525,0.6144932,0.023094637,-0.0028146268,-0.14092126,0.14670321,0.036132034,0.029388413,-0.07282814,-0.0025971006,0.2682136,-0.1178315,-0.0012841655,0.3021899,0.007299126,0.2288568045594418
gcn5_hmt2,-0.1402381,0.10052078,-0.13523129,-0.9444462,-0.019128053,-0.18295005,0.11158329,0.29162058,0.3675809,-0.17876764,0.17931785,0.28756082,-0.06151721,-0.012107838,-0.11839,-0.08642206,-0.8251973,0.047138534,0.16845973,-0.6008916,-0.13432477,0.34624216,-0.3853631,-0.29801774,0.21932788,-0.11368554,-0.12600271,0.08902454,0.5017149,-0.5038871,0.27707028,0.36326528,0.20379578,-0.08102411,0.5196068,0.06954734,-0.25880232,0.041887935,0.0329042,-0.1270743,0.028133966,0.14343637,-0.054989066,0.038374394,-0.060103953,0.15516211,-0.9196825,-0.26506564,0.19459887,0.20142457,0.6017218,0.033934355,-0.026720902,-0.09845632,0.12337336,0.02184733,-0.10076834,-0.023687698,-0.032384716,0.32994902,-0.16287726,-0.030210257,0.46110386,0.00015148881,0.3183525941602987
btt1_med7,-0.07156928,0.050554954,-0.15488948,-0.9662871,-0.050150853,-0.19075523,0.061631985,0.158535,0.30731782,-0.22748567,0.15714125,0.15907891,-0.023167955,0.046555314,-0.11141197,-0.0866012,-0.9129385,0.032948103,0.38015902,-0.6606024,-0.116039954,0.29338628,-0.28444353,-0.31966856,0.048358552,-0.13557622,-0.14099477,0.06411702,0.26340252,-0.36979413,0.115034394,0.42898726,0.16060716,-0.12557802,0.60488474,0.047089405,-0.34611452,0.13226144,-0.016181145,-0.16615434,0.063637845,0.16058536,0.02345421,0.037982542,-0.20422307,0.09863897,-0.9459515,-0.41834584,0.14213254,0.22394955,0.6384054,0.021550484,-0.019455593,-0.10399463,0.1278525,0.052922904,-0.014261669,-0.037108846,0.0067744423,0.27285942,-0.16108191,-0.024406902,0.38195825,-0.02661691,0.4397085884074166
eaf5_esa1,-0.082351334,0.06601219,-0.17403227,-0.9673756,-0.04450078,-0.16445456,0.07830626,0.16975312,0.36131743,-0.17408553,0.13265274,0.15112269,-0.05291639,0.032961305,-0.103834555,-0.07372643,-0.8674072,0.044877604,0.25556168,-0.6367796,-0.14027601,0.30184633,-0.23552479,-0.27024835,0.068380885,-0.11947582,-0.124587625,0.08611673,0.27987978,-0.36464053,0.1418669,0.393659,0.12722766,-0.07813644,0.53712124,0.049243078,-0.303832,0.090420544,0.022253193,-0.13082182,0.040204912,0.1314073,-0.03637199,0.02286313,-0.14279036,0.07643016,-0.9447309,-0.31091154,0.12968522,0.19640613,0.6520919,0.011923288,-0.022613427,-0.11904134,0.11801379,0.023955295,-0.07611832,-0.031131288,-0.021717899,0.27133313,-0.16374789,-0.031054871,0.3702647,-0.0014861876,0.5200058565153414
btt1_rtt102,-0.07381241,0.05155416,-0.13483389,-0.96183175,-0.027620716,-0.21343109,0.042803537,0.18265422,0.2851237,-0.26443946,0.13528167,0.17744929,-0.008838368,-0.023578096,-0.09635498,-0.067739815,-0.90183234,0.031673275,0.3662283,-0.7036065,-0.12079037,0.31041154,-0.3004299,-0.2987912,0.05168955,-0.14014441,-0.14141126,0.06378116,0.28789026,-0.37519252,0.13733211,0.4157354,0.17684512,-0.14503275,0.63039076,0.05051771,-0.29712245,0.10991689,-0.017984029,-0.13795869,0.060186964,0.19170864,0.025941506,-0.038590703,-0.22841378,0.11553222,-0.9359669,-0.41473398,0.14408232,0.18237425,0.6231336,0.021933947,-0.020154128,-0.0869828,0.13349448,0.04507239,-0.028590623,-0.021341996,2.8034778e-05,0.26421708,-0.15472859,-0.016041076,0.38292912,-0.0422911,0.3310860428301395
empty_empty,-0.09439723,0.20451404,-0.03936149,-0.8965054,0.100534745,-0.21568546,0.07122993,0.20564212,0.26145852,-0.08844686,0.37546358,0.74321705,0.21978588,-0.38989875,0.32841626,-0.14753442,-0.80320495,0.058869418,0.65523696,-0.6863317,-0.08207203,0.45109788,-0.56716645,-0.1474328,0.07006586,-0.093380235,-0.01831184,0.10021534,0.8426289,-0.7643145,0.48995048,0.18144128,0.27680844,-0.20432734,0.8278565,0.08072135,-0.07659344,0.14044096,0.16225654,0.023200937,0.17139274,0.19850273,0.12675212,-0.35554555,-0.47181284,0.1881852,-0.8458515,-0.89680725,0.4447899,0.21179548,0.5225185,0.2739712,0.13938473,-0.15089826,0.20989345,0.22000493,0.26029417,0.09335415,0.014809928,0.7845544,-0.20362306,0.14243561,0.37885764,-0.27568436,0.1997586697239314
lge1_ldb7,-0.044884797,0.06392077,-0.22924538,-0.9753057,-0.0696019,-0.45478514,0.005204479,0.10713921,0.36034784,-0.23126122,0.15474676,0.13958211,0.0020575048,-0.26615366,-0.2814134,-0.17806314,-0.91826147,0.043820664,0.5856641,-0.7299915,-0.14451441,0.29608166,-0.34692603,-0.1458677,0.048135083,-0.20177957,-0.024325626,0.06851773,0.26977366,-0.2601556,0.19554885,0.4858975,0.19048925,-0.13449726,0.6836851,0.0152863795,-0.29393157,0.17124969,0.03676481,-0.20742184,0.05968297,0.09656023,0.1809133,-0.14491569,-0.30380398,0.07488993,-0.9679165,-0.54179883,0.14446485,0.23687893,0.58464605,0.039362967,-0.023908922,-0.102252305,0.1830739,0.17159118,0.10527439,-0.011002735,-0.006603616,0.2105825,-0.20374788,0.015876789,0.26372403,-0.14420581,0.586204905279022
hmt2_sus1,-0.1409291,0.10066833,-0.112719566,-0.9448895,-0.001461928,-0.20102352,0.118880816,0.32909793,0.34590942,-0.12659505,0.18412843,0.39910558,-0.05415438,-0.0074900994,-0.13938329,-0.11289397,-0.87476754,0.037329614,0.15976343,-0.5443287,-0.15238725,0.40414658,-0.48783186,-0.3078131,0.28067583,-0.12463964,-0.10083148,0.09285887,0.58505553,-0.6248213,0.35299662,0.36733592,0.251749,-0.07574639,0.49292913,0.0027585418,-0.2682509,0.05613678,0.010728946,-0.14299461,0.021984687,0.14133142,-0.06585094,0.08211081,-0.051174536,0.21455817,-0.888982,-0.30151883,0.22473986,0.18936515,0.604568,0.045512337,-0.03535449,-0.120841034,0.12878014,0.035011377,-0.11032941,0.0036647567,-0.044918824,0.3976935,-0.13624711,-0.03175229,0.53080624,-0.009791775,0.2230898594528154
ldb7_snf11,-0.0024467967,0.09066039,-0.088282205,-0.96631086,-0.010437119,-0.24868238,0.06660098,0.14612693,0.34762818,-0.13146594,0.13943447,0.20098284,0.005902482,-0.0071623484,-0.14989804,-0.13719356,-0.9115522,0.0463839,0.4021832,-0.63460755,-0.07058891,0.27423733,-0.34005806,-0.29201546,0.07551572,-0.25318438,-0.17417051,0.058391273,0.2722686,-0.4271154,0.11916125,0.49832788,0.21971074,-0.12317637,0.7197189,0.030047942,-0.30982822,0.1883041,-0.0030118076,-0.21087374,0.043531306,0.15377611,0.06005837,0.042509448,-0.22097418,0.116898865,-0.9544662,-0.40872657,0.14861271,0.2149887,0.513442,0.04788136,-0.027884858,-0.097045325,0.13062324,0.060309406,0.07315603,-0.052591696,0.011647143,0.276162,-0.16820061,-0.018129745,0.41025373,-0.06605895,0.8011033820288325
ada2_empty,-0.08708384,0.07974729,-0.13589631,-0.98425627,-0.0473298,-0.10254946,0.067586325,0.14617358,0.3326754,-0.12959656,0.18848346,0.2435585,-0.047910746,0.01317712,-0.16058701,-0.061261654,-0.83513623,0.04420355,0.28210345,-0.66214204,-0.10388934,0.34905958,-0.2520576,-0.2499237,0.09950796,-0.10182095,-0.11133292,0.097303435,0.34452105,-0.39534137,0.19209084,0.40801564,0.15332296,-0.13736758,0.624034,0.10672293,-0.26368222,0.08621214,-0.014952854,-0.14835356,0.03297316,0.09710291,0.0070280503,0.05903283,-0.15962687,0.11943652,-0.93938446,-0.35203812,0.13071619,0.1782985,0.5591081,0.035681386,-0.019747777,-0.106387965,0.13525333,0.03532857,-0.038190093,0.001893921,-0.009020449,0.3404515,-0.14405958,-0.023434363,0.31342104,0.024016,0.6431701734821205
htl1_rpd3,-0.10114902,0.09524036,-0.12346823,-0.9662646,-0.021982355,-0.22052747,0.09853815,0.25368464,0.38381845,-0.12127231,0.16337837,0.26504055,-0.029909829,0.028257495,-0.14799803,-0.06672954,-0.83389926,0.04141005,0.13873781,-0.5931674,-0.11113293,0.3797372,-0.39647615,-0.22687939,0.23607732,-0.08420684,-0.08389331,0.06501963,0.564805,-0.51580787,0.24829596,0.34994593,0.20963565,-0.10959717,0.5856363,0.11698713,-0.2179557,0.03883919,0.0229094,-0.12222751,0.02097419,0.13760066,-0.03373853,0.057230793,-0.07321671,0.18587843,-0.9176488,-0.21931598,0.18966995,0.20274848,0.47003555,0.029890055,-0.025833907,-0.10875523,0.12133435,0.026930286,-0.06777792,0.0031796896,-0.017396456,0.2914582,-0.124519,-0.025465004,0.4530532,-0.023304578,0.4270299893090198
hda1_pyk2,-0.08498222,0.08871444,-0.12558319,-0.9492643,-0.011806075,-0.20090768,0.09156832,0.25145695,0.37372518,-0.13462375,0.14889239,0.22425342,-0.04912637,0.021766178,-0.106544375,-0.08058358,-0.8730078,0.03898964,0.14344698,-0.58903986,-0.09603452,0.34019062,-0.3957459,-0.26517713,0.19421063,-0.09119989,-0.082252726,0.084962755,0.45050228,-0.49224618,0.20828447,0.36556783,0.19134778,-0.070967145,0.6104278,0.0707077,-0.24886267,0.04886258,0.021408506,-0.13628797,0.02032497,0.1284517,-0.052667752,0.07306464,-0.108321555,0.1655328,-0.93205357,-0.17829354,0.17673568,0.19767432,0.48018268,0.025263732,-0.012667435,-0.10985774,0.12368797,0.01317052,-0.05663257,-0.021857003,-0.029123517,0.24665757,-0.100550085,-0.042987674,0.4151944,-0.027133746,0.3243590617999231
