,embed1_1,embed1_2,embed1_3,embed1_4,embed1_5,embed1_6,embed1_7,embed1_8,embed1_9,embed1_10,embed1_11,embed1_12,embed1_13,embed1_14,embed1_15,embed1_16,embed1_17,embed1_18,embed1_19,embed1_20,embed1_21,embed1_22,embed1_23,embed1_24,embed1_25,embed1_26,embed1_27,embed1_28,embed1_29,embed1_30,embed1_31,embed1_32,embed1_33,embed1_34,embed1_35,embed1_36,embed1_37,embed1_38,embed1_39,embed1_40,embed1_41,embed1_42,embed1_43,embed1_44,embed1_45,embed1_46,embed1_47,embed1_48,embed1_49,embed1_50,embed1_51,embed1_52,embed1_53,embed1_54,embed1_55,embed1_56,embed1_57,embed1_58,embed1_59,embed1_60,embed1_61,embed1_62,embed1_63,embed1_64,flow_seq_score
ada2_gapdh,-0.065599054,0.09008689,-0.124356605,-0.9666644,-0.023243424,-0.2217039,0.065540835,0.15562898,0.35832268,-0.2018435,0.14659944,0.1250793,-0.046116788,-0.06806486,-0.10169751,-0.0551524,-0.89846796,0.03528062,0.20764323,-0.6985709,-0.0887407,0.30858266,-0.27309474,-0.24754031,0.10085186,-0.089789726,-0.09517376,0.09897338,0.3244866,-0.3500933,0.13232142,0.35280275,0.15579528,-0.113160715,0.6690139,0.085013784,-0.28527698,0.07210084,0.03342091,-0.128923,0.03770099,0.13941318,-0.011706291,0.009796617,-0.18236235,0.09485761,-0.9355656,-0.21074724,0.10513837,0.22538719,0.47546667,0.021060172,-0.011893354,-0.0883024,0.121838346,0.010874148,-0.020926967,-0.032451827,-0.008888051,0.20577668,-0.11297513,-0.037501972,0.37041238,-0.007891293,0.6192249586714074
htl1_spp1,-0.078173794,0.05404156,-0.11064149,-0.9672368,-0.031945776,-0.12107431,0.043126192,0.14165136,0.2760446,-0.2026591,0.15589686,0.08537234,-0.043613832,-0.12139735,-0.122647054,-0.044629756,-0.93763936,0.02769138,0.2916871,-0.7486912,-0.11458557,0.25427926,-0.18929033,-0.2708599,0.049184997,-0.10315693,-0.13334137,0.1312781,0.18264352,-0.20349084,0.11611765,0.31416836,0.119488865,-0.12061102,0.69320357,0.07430045,-0.35807425,0.09729751,0.021498354,-0.115482375,0.07875596,0.10287817,-0.021923082,-0.04431754,-0.29543042,0.06473713,-0.9579493,-0.21998629,0.0778018,0.1877122,0.576077,0.015010327,-0.00046543655,-0.11286176,0.15032716,0.015889294,-0.0016144015,-0.018825078,-0.033729848,0.16754965,-0.05578875,-0.017540626,0.27967095,0.006760912,0.4172043720707144
htl1_med4,-0.109483756,0.055016693,-0.14384726,-0.9713761,-0.037712444,-0.1589933,0.06613704,0.13856906,0.31079775,-0.18239601,0.17183761,0.12338153,-0.05225286,0.025445817,-0.129444,-0.08205858,-0.87321043,0.03775261,0.336661,-0.649308,-0.098660745,0.27139196,-0.2161212,-0.2789178,0.037488252,-0.1145637,-0.13716796,0.09264596,0.21177691,-0.31201825,0.12238946,0.38911515,0.096378736,-0.08367735,0.65468293,0.0075078965,-0.30138537,0.11853481,0.021597758,-0.110953934,0.06594252,0.13184083,-0.0036641199,-0.07744379,-0.25673002,0.04899212,-0.9577443,-0.40451953,0.10907376,0.22926666,0.6414846,0.019284759,-0.017786086,-0.11458253,0.13249443,0.022800684,-0.02408179,-0.08835121,0.014201418,0.27179894,-0.15802243,-0.028917689,0.32951015,0.024990857,0.6320026999441946
htl1_hhf2,-0.082954116,0.07702712,-0.09829887,-0.9668117,-0.0149631305,-0.09452147,0.02751599,0.21235724,0.3231607,-0.2344562,0.15581693,0.16187586,-0.04041558,-0.1348815,-0.061580133,-0.062929355,-0.8760011,0.039898116,0.2527714,-0.74363834,-0.07434743,0.30857474,-0.19944541,-0.15190029,0.041629247,-0.10435747,-0.13290392,0.11631706,0.29976556,-0.20785953,0.12900962,0.3943163,0.15663482,-0.081587575,0.7315698,0.0680931,-0.254102,0.070943736,0.0548943,-0.089584656,0.041259337,0.1270368,0.010213062,-0.13121665,-0.28445753,0.05901375,-0.9579758,-0.37638783,0.12839682,0.17451622,0.5952787,0.022575058,0.00026716385,-0.09910501,0.13943876,0.010087982,0.06756427,-0.050097063,-0.041395187,0.23002116,-0.093595326,0.025845828,0.34042132,-0.018812833,0.3437830772804983
hos2_ldb7,-0.043887984,0.08465183,-0.12384804,-0.95613426,-0.0216531,-0.24376264,0.057719104,0.15820836,0.36484486,-0.18556197,0.12739488,0.116760395,-0.0395401,-0.013727492,-0.08112235,-0.054360557,-0.93703175,0.03367302,0.1651111,-0.6903146,-0.094553694,0.30015838,-0.28950176,-0.24534294,0.11111654,-0.08625128,-0.07746117,0.103169695,0.31220022,-0.36017558,0.14762838,0.32297036,0.16640335,-0.07416837,0.6589928,0.06816847,-0.3260511,0.072824605,0.033588532,-0.13269877,0.036910653,0.12842989,-0.039725963,0.054951012,-0.19715092,0.10773909,-0.93908423,-0.18212245,0.10227761,0.22757402,0.45554173,0.02212484,0.0018926014,-0.10754334,0.10628181,0.014200522,-0.010406638,-0.014602466,-0.024455504,0.18310547,-0.09123219,-0.034330323,0.390135,-0.0147771705,0.6438843365248286
htl1_sir2,-0.040055823,0.06857298,-0.11641742,-0.9417333,-0.02006178,-0.24578065,0.058159214,0.16502658,0.36850816,-0.23212782,0.112125464,0.1155085,-0.034344185,-0.06576973,-0.05257481,-0.055647396,-0.9222442,0.03120444,0.17644654,-0.70764875,-0.11152282,0.28141642,-0.30054185,-0.3052079,0.099863745,-0.08723877,-0.110984124,0.108516864,0.2908708,-0.35909677,0.1191321,0.32692444,0.18426538,-0.10241622,0.62044215,0.08078337,-0.34701174,0.07248634,0.045062687,-0.13988799,0.04799599,0.17193536,-0.034186002,0.043189283,-0.14898108,0.11737365,-0.92613846,-0.17009501,0.10454594,0.22241722,0.50686795,0.016863573,-0.011444966,-0.08856727,0.10655965,0.01242405,-0.034373414,-0.020321544,-0.03497821,0.16905077,-0.10148202,-0.047384527,0.41767928,-0.0246834,0.2942069236691488
empty_sfh1,-0.051072408,0.0644734,-0.14102225,-0.9543583,-0.014525889,-0.30511907,0.065562755,0.16422932,0.37464294,-0.22574633,0.089238785,0.12657478,-0.005214478,-0.07307596,-0.057853963,-0.06750319,-0.9199006,0.041385073,0.23326741,-0.6877508,-0.1244201,0.30120394,-0.24588019,-0.2721859,0.07550117,-0.14002743,-0.12969369,0.09505931,0.28538388,-0.3779722,0.12948723,0.3910646,0.16991504,-0.11098545,0.5921331,0.06600272,-0.3121021,0.09411164,0.03655119,-0.12559536,0.05416724,0.182091,-0.028271222,-0.008788233,-0.15589543,0.08884335,-0.92323965,-0.24983917,0.11683328,0.20957567,0.5680919,0.018925173,-0.018737257,-0.08678534,0.109212,0.03468639,-0.04978681,-0.0070683127,-0.021120686,0.20426527,-0.1426092,-0.03839881,0.42961586,-0.028518608,0.2565723296582275
hos1_dpd4,-0.06299755,0.059156146,-0.12721442,-0.95317966,-0.03383386,-0.23481293,0.06771674,0.13751741,0.33073974,-0.19479765,0.12450655,0.0826329,-0.044514205,-0.019192591,-0.10982074,-0.05711061,-0.9445642,0.03127763,0.26674947,-0.6902306,-0.11462028,0.26923448,-0.22992791,-0.25080925,0.05887565,-0.12931058,-0.11141225,0.10322406,0.22893952,-0.26728287,0.11626399,0.35666415,0.12590894,-0.0735735,0.64551234,0.051171593,-0.3616301,0.096801355,0.030791625,-0.11512163,0.067596875,0.12328136,-0.03453133,0.0040428312,-0.24104708,0.06391809,-0.9449079,-0.22375436,0.096814536,0.20858449,0.56031024,0.014361892,-0.008074785,-0.10846291,0.11582326,0.023604993,-0.029135112,-0.025934966,-0.023313275,0.17301476,-0.09450306,-0.024963863,0.3537027,-0.0021773935,0.2889537125697551
hos2_sus1,-0.046346847,0.08212039,-0.14719173,-0.9543339,-0.028940434,-0.2368653,0.06439825,0.16685413,0.37045476,-0.18662587,0.11655407,0.14978392,-0.0402537,-0.0028493113,-0.060549736,-0.059582863,-0.92723083,0.03868228,0.17121859,-0.67657804,-0.114151984,0.3199866,-0.28385887,-0.25904414,0.09888589,-0.09740063,-0.082412705,0.10533624,0.33587435,-0.4090802,0.1505041,0.33682516,0.15959208,-0.072393134,0.5881941,0.05678457,-0.32747334,0.07815394,0.029724613,-0.13168256,0.035912342,0.13498111,-0.047768213,0.052773662,-0.16501419,0.103652515,-0.93597466,-0.21410231,0.11262557,0.21845664,0.51444775,0.017495897,-0.004968414,-0.11093398,0.098631985,0.016356377,-0.048869174,-0.010333298,-0.024123209,0.22544232,-0.111435965,-0.041833572,0.42915553,-0.011646908,0.5621221403133947
hmt2_eaf3,-0.057345033,0.06969739,-0.14837155,-0.9417434,-0.029166996,-0.23442475,0.05910516,0.17982921,0.33544648,-0.2478836,0.10937053,0.11534489,-0.054312196,-0.04189764,-0.0869306,-0.060476054,-0.9187557,0.03179249,0.19467853,-0.69171906,-0.10742098,0.29327548,-0.3131988,-0.252674,0.08415446,-0.0747909,-0.08411411,0.10774257,0.32381395,-0.32678366,0.13695338,0.30728462,0.1540235,-0.07226517,0.64891785,0.06809997,-0.32451794,0.061690133,0.038061347,-0.12147037,0.047789894,0.14202504,-0.047580026,-0.010043711,-0.22396502,0.09767348,-0.941689,-0.21139689,0.12597357,0.21922095,0.5226506,0.02187848,0.004536637,-0.10000633,0.1178065,0.012026964,-0.022174953,-0.020056827,-0.029498389,0.17999656,-0.10348578,-0.029970828,0.3930503,-0.0109353475,0.2626415707272344
arp6_tdh3,-0.054944888,0.09675778,-0.13067903,-0.9229958,-0.01135699,-0.31036252,0.07964822,0.19391027,0.38368034,-0.27225056,0.11374042,0.122915536,-0.033366743,-0.081030585,-0.053551238,-0.054836135,-0.9096939,0.033030365,0.12250278,-0.67537767,-0.08691739,0.32088304,-0.3771455,-0.27072763,0.1308691,-0.05857617,-0.094844796,0.08844358,0.42489335,-0.3970787,0.14165494,0.29224682,0.20549415,-0.10200142,0.650086,0.09415232,-0.29276446,0.047057442,0.0644993,-0.12931895,0.033620067,0.19879258,-0.04326713,0.023845475,-0.13787398,0.1285989,-0.9257996,-0.15535375,0.13252978,0.26828143,0.43450898,0.024409415,-0.005993949,-0.08026376,0.10900691,0.0064573567,-0.025992336,-0.028858155,-0.020189954,0.17940642,-0.12322707,-0.046635877,0.47362402,-0.02536711,0.2921327132390858
lge1_dpd4,-0.0729095,0.053048447,-0.18970402,-0.96536475,-0.0399992,-0.45564324,-0.008373794,0.123036794,0.30609092,-0.3371995,0.13258728,0.12569419,-0.06840034,-0.3116538,-0.21349049,-0.11787596,-0.9031106,0.04329105,0.5745311,-0.8052851,-0.12272369,0.2384654,-0.3060352,-0.19796637,0.04834332,-0.13311021,-0.081747144,0.103570685,0.28189862,-0.25988156,0.17313105,0.40897036,0.15673085,-0.11605587,0.6690078,0.01420175,-0.32144523,0.1294239,0.045358736,-0.11825217,0.09929032,0.15122949,0.09623907,-0.25439313,-0.34462705,0.080909014,-0.9599246,-0.4784094,0.12343995,0.19818309,0.62002957,0.030926337,-0.016146656,-0.07592924,0.16429727,0.07345898,0.044359796,-0.050947618,-0.0008650459,0.19059005,-0.2102855,-0.0065434184,0.29778004,-0.060890354,0.3563063269946505
hos1_lge1,-0.042355023,0.043323666,-0.14904164,-0.9745824,-0.043851692,-0.3749391,0.022576652,0.11136489,0.3472308,-0.21495311,0.12329126,0.084890425,-0.028711434,-0.14769949,-0.16101609,-0.08167599,-0.95715815,0.0352492,0.44578847,-0.78979605,-0.12058006,0.25814053,-0.24402432,-0.20102362,0.053290945,-0.13904017,-0.07997246,0.12144921,0.21241498,-0.26146632,0.13555562,0.38412791,0.14493111,-0.101393215,0.66205287,0.039818823,-0.36515132,0.12620926,0.027209593,-0.12688187,0.079663195,0.1000156,0.01564,-0.06293767,-0.31020167,0.06591301,-0.95777184,-0.29815286,0.08977475,0.19640946,0.55052143,0.01955538,-0.014834263,-0.09427479,0.13900633,0.0656256,0.034753762,-0.002084424,-0.020854292,0.14974825,-0.08947743,-0.016278652,0.34803015,-0.043090448,0.3478321385423994
arp6_vp16,-0.046978507,0.079707704,-0.110602885,-0.95155233,-0.016651513,-0.25613666,0.07798409,0.17511846,0.33245143,-0.2036103,0.121202104,0.14959255,-0.031413388,-0.025266342,-0.09865713,-0.050430175,-0.9076988,0.03209402,0.15425472,-0.66129434,-0.07895547,0.31853542,-0.3362919,-0.24564491,0.09865116,-0.06692383,-0.08058721,0.08703978,0.40099937,-0.40177834,0.13931887,0.32013148,0.17224142,-0.086414434,0.7212168,0.09231369,-0.28119344,0.053645417,0.043365546,-0.110475056,0.035775136,0.1564824,-0.046023007,0.022741634,-0.19486791,0.098461606,-0.921303,-0.20015743,0.14018375,0.18863426,0.43084845,0.02556099,0.0010707207,-0.08022348,0.11906494,0.010491242,-0.001750814,-0.027641473,-0.029568069,0.21698664,-0.097112894,-0.04155807,0.39553222,-0.006265355,0.6187600342109965
gcn5_med4,-0.10239954,0.06456623,-0.14574675,-0.9592416,-0.03683403,-0.16316348,0.08174657,0.17578615,0.33841437,-0.21153086,0.14152339,0.12773383,-0.05242157,0.023911048,-0.097681776,-0.051363546,-0.85664123,0.037798967,0.20866469,-0.6424503,-0.1096755,0.31239885,-0.23964953,-0.27056003,0.06198879,-0.09177073,-0.12808621,0.09057035,0.2901098,-0.3389262,0.12759507,0.37338087,0.12660299,-0.089087844,0.63557965,0.0895381,-0.27037433,0.059540574,0.031835,-0.11393885,0.043449793,0.14326747,-0.027475424,0.006624622,-0.16365217,0.067353986,-0.931954,-0.29164317,0.12607457,0.2015125,0.5954505,0.015439139,-0.012731949,-0.091270626,0.1190281,0.011850772,-0.061427806,-0.049130235,-0.0049062306,0.2448239,-0.1455115,-0.025944462,0.36009225,0.015523424,0.4596331857979272
bre2_htl1,-0.067779675,0.07741604,-0.15615919,-0.96032107,-0.038261015,-0.19755395,0.063195795,0.18109605,0.36382356,-0.22765039,0.122020796,0.14683408,-0.042970415,-0.036225345,-0.06388312,-0.042170517,-0.8716025,0.04260747,0.18546052,-0.6944644,-0.12956455,0.32715905,-0.24206643,-0.25057313,0.08506858,-0.100587495,-0.117725424,0.09343993,0.3174592,-0.37519118,0.13079268,0.3731158,0.16021495,-0.11279867,0.5957543,0.109576926,-0.2751426,0.055466983,0.021243649,-0.1254068,0.031463362,0.16196583,-0.020289525,0.028557122,-0.11947451,0.09468466,-0.9094884,-0.24258423,0.10893661,0.18884723,0.5672553,0.012969045,-0.015319641,-0.08854668,0.10857241,0.014022095,-0.06540599,-0.0038687517,-0.015241066,0.23338193,-0.14311281,-0.02395485,0.3997177,0.0018365103,0.4370335247855329
eaf5_htl1,-0.066349156,0.06418445,-0.16077821,-0.9627633,-0.034699537,-0.16597947,0.057273112,0.15938698,0.36467817,-0.16597335,0.1437181,0.12664324,-0.035809297,0.09819608,-0.1253138,-0.096779056,-0.89542,0.041824937,0.25201207,-0.6098592,-0.101603,0.26082838,-0.2322866,-0.23853461,0.054568697,-0.13761537,-0.14111698,0.07916159,0.21341747,-0.36499956,0.12129147,0.42241827,0.13847809,-0.06931592,0.59123665,-0.009362261,-0.30684832,0.104440816,-0.012087157,-0.11854323,0.043599416,0.118889526,-0.02996835,0.034628388,-0.18409184,0.07343621,-0.9486981,-0.3379829,0.114880055,0.23290698,0.5929627,0.018210737,-0.025052844,-0.14757676,0.098553106,0.032716025,-0.04042856,-0.055546273,-0.009510695,0.25421122,-0.17596065,-0.027405294,0.3725733,-0.02130021,0.6315818550688419
hos2_nut2,-0.02116107,0.10869685,-0.15260792,-0.9415357,-0.025928989,-0.3402869,0.07743543,0.17986733,0.39583293,-0.2627288,0.104441375,0.1777681,-0.033141762,-0.094436854,-0.012914355,-0.055888858,-0.9007842,0.04885796,0.16749348,-0.70029044,-0.1135188,0.36177537,-0.330966,-0.26378873,0.13551454,-0.07744713,-0.085695654,0.11585417,0.4570008,-0.46607897,0.15457429,0.31749925,0.19292335,-0.10198271,0.58861953,0.08416687,-0.31105247,0.0649723,0.06195112,-0.14113498,0.034934692,0.19202143,-0.040302526,0.021615462,-0.12273568,0.13175991,-0.92130923,-0.21765,0.12827037,0.24810919,0.4624611,0.026765931,-0.0068898355,-0.09178289,0.10118987,0.011156508,-0.034020998,-0.0013506796,-0.024637593,0.254833,-0.15902321,-0.04753777,0.5113751,-0.0044788225,0.5662102096477005
lge1_nut2,-0.057770528,0.035627645,-0.18952976,-0.979265,-0.05286493,-0.52423847,-0.0251247,0.09000527,0.31639442,-0.2746316,0.11912097,0.097323805,-0.045324795,-0.37216422,-0.24733397,-0.15385066,-0.94350255,0.03991577,0.6728706,-0.8349457,-0.11482672,0.25950754,-0.29567212,-0.11788399,0.024476241,-0.16300035,-0.053157676,0.12249523,0.23743871,-0.23031159,0.16129409,0.43150145,0.13601051,-0.092937455,0.68835986,-0.04161053,-0.31387487,0.15823849,0.040022004,-0.10440468,0.09718965,0.081321545,0.11944909,-0.30187875,-0.40223655,0.0425403,-0.9745007,-0.52465445,0.104034655,0.17376798,0.6254262,0.0267406,-0.02309945,-0.084772296,0.17434824,0.11878865,0.08537343,-0.032500863,-0.015010269,0.16316095,-0.16122021,0.0013833446,0.29465812,-0.08621275,0.55672554612021
esa1_hos2,-0.064923175,0.071011834,-0.1322588,-0.9531172,-0.030373884,-0.24085969,0.07305819,0.14884171,0.37310678,-0.19771433,0.11328808,0.09922217,-0.04795895,-0.033478133,-0.07410016,-0.04715945,-0.9318968,0.033334877,0.16916458,-0.69494414,-0.12647583,0.3093176,-0.26011768,-0.2540072,0.09429636,-0.083642185,-0.08431208,0.10547055,0.30466735,-0.31668168,0.13614154,0.31675044,0.14810495,-0.07582419,0.61322176,0.08825695,-0.34139645,0.06872313,0.054897066,-0.12999152,0.042463116,0.1319285,-0.046096098,0.037255295,-0.1701181,0.08170996,-0.934544,-0.1738412,0.101448566,0.21492447,0.52420765,0.013941798,-0.0071897227,-0.10111763,0.114972144,0.011534152,-0.04376928,-0.00596792,-0.0355518,0.17564489,-0.08888289,-0.034117833,0.39678067,-0.004686766,0.4317702132992903
bre2_mig1,-0.035376497,0.033558827,-0.14293215,-0.9805943,-0.047796182,-0.37309048,-0.010097521,0.09391944,0.30107158,-0.25306588,0.13910994,0.07976422,-0.04231545,-0.20477195,-0.18714136,-0.13073662,-0.9529057,0.034580026,0.5985795,-0.7912894,-0.091085054,0.20078798,-0.25761887,-0.20884211,0.022377975,-0.15723805,-0.110190585,0.1319592,0.15336029,-0.21227731,0.08064871,0.41058332,0.11121579,-0.088093944,0.72457176,-0.041154165,-0.37132058,0.16580561,0.0016531968,-0.10929718,0.107582234,0.09452309,0.060264282,-0.22153546,-0.41854826,0.042957935,-0.9713163,-0.43208212,0.07581385,0.19196637,0.6060653,0.02328076,-0.0063862563,-0.091813624,0.1596913,0.066584185,0.05201225,-0.062310908,-0.014330184,0.1636363,-0.11582127,-0.018231427,0.30083922,-0.033137705,0.1922268604600946
esa1_vp16,-0.07532548,0.07348832,-0.12600105,-0.9643803,-0.020068305,-0.20295528,0.07120453,0.16689377,0.3305021,-0.18422651,0.12311524,0.15819494,-0.039615255,-0.06038316,-0.112143084,-0.041834824,-0.8830714,0.035260636,0.15896192,-0.69623184,-0.10440431,0.3254336,-0.23998229,-0.2430866,0.096744485,-0.08367031,-0.09877303,0.09184071,0.36758888,-0.37013668,0.1453326,0.32818002,0.1403189,-0.09472541,0.66133946,0.102760844,-0.26252338,0.04837725,0.041598637,-0.10551967,0.035610862,0.13713315,-0.045521438,0.007805357,-0.16191965,0.09215366,-0.92481786,-0.19742535,0.12357486,0.16480705,0.50632054,0.017844152,-0.007864371,-0.08355461,0.1207491,0.008252665,-0.036263876,-0.013954808,-0.021507733,0.21800983,-0.10335385,-0.035003833,0.35046864,0.002057179,0.6695754285213523
arp6_med4,-0.058393236,0.075612105,-0.1363884,-0.95177805,-0.031711187,-0.21999077,0.076447144,0.16402382,0.36476913,-0.23263441,0.12154151,0.109556295,-0.04670051,-0.00014155902,-0.041077178,-0.047693543,-0.9125031,0.036776416,0.17249712,-0.67143553,-0.10862121,0.3151328,-0.27351204,-0.28371993,0.08030293,-0.06821955,-0.08821072,0.10904993,0.32257655,-0.35234445,0.122997746,0.3216611,0.15421455,-0.09095497,0.62192667,0.08757807,-0.33193856,0.07253755,0.048453998,-0.13019481,0.042031728,0.16196059,-0.04520448,0.03413911,-0.18361168,0.07874798,-0.9281415,-0.21453486,0.102618836,0.22829509,0.5321777,0.017720558,0.00048480235,-0.09997942,0.11290893,0.009432294,-0.032415073,-0.03010397,-0.026743976,0.22336288,-0.11244524,-0.042342488,0.4275755,0.0058972756,0.5125907865855196
hmt2_rtt102,-0.07642741,0.07361639,-0.15528123,-0.92973137,-0.01924857,-0.27432853,0.07488434,0.2113776,0.377589,-0.27048388,0.104164615,0.13843547,-0.03482715,-0.04887392,-0.05223299,-0.050653685,-0.8823206,0.040363625,0.15901586,-0.67710316,-0.12892206,0.33153954,-0.30551684,-0.2695131,0.092790104,-0.078443184,-0.10159117,0.09275867,0.3856451,-0.39380193,0.1524584,0.33224577,0.18661936,-0.09603244,0.56128144,0.094959974,-0.28676236,0.04610477,0.055022586,-0.113195635,0.039894283,0.19821858,-0.038019873,0.000528546,-0.12876306,0.10161749,-0.9192835,-0.23703326,0.14138629,0.2212065,0.5615851,0.018407041,-0.011623916,-0.08479778,0.101662576,0.013442841,-0.06918554,-0.015599018,-0.022168493,0.21815276,-0.15564972,-0.037084013,0.46802104,-0.02120431,0.2053827679062302
htl1_srb7,-0.110415585,0.06527518,-0.13734454,-0.97040254,-0.04486166,-0.0910804,0.061816186,0.16218017,0.31545606,-0.19756766,0.19497256,0.14417653,-0.042016603,0.05521742,-0.096169025,-0.07634035,-0.8986379,0.036830068,0.3135969,-0.6588893,-0.11791312,0.27750304,-0.20276892,-0.29878336,0.045278408,-0.1353861,-0.16878533,0.11091642,0.23204705,-0.36694616,0.13164666,0.38721928,0.13242579,-0.102437,0.59279424,0.036244243,-0.33451626,0.1394904,0.006220806,-0.13469478,0.07066698,0.14135508,-0.010897003,0.0110297855,-0.2045116,0.06746968,-0.9505153,-0.39084437,0.099693276,0.24639274,0.65184134,0.014565318,-0.02501807,-0.1512992,0.12656885,0.022083858,-0.04479662,-0.059183877,0.0028957569,0.310563,-0.13105395,-0.021247534,0.37165728,0.017978545,0.4265003364266471
ies5_nut2,-0.045959994,0.06897917,-0.12325259,-0.9717277,-0.03633387,-0.27724448,0.054680437,0.14243622,0.3247814,-0.20924813,0.13417248,0.19427012,-0.046198618,-0.043625228,-0.11350482,-0.088463366,-0.8825685,0.049735904,0.34792194,-0.6966124,-0.079824045,0.3090433,-0.2911642,-0.20826587,0.055401187,-0.10645045,-0.097720884,0.10168121,0.34287786,-0.40772456,0.12756583,0.39741236,0.13342619,-0.057491675,0.7078553,0.014854599,-0.27359134,0.09944781,0.037479308,-0.10370956,0.049073454,0.12573959,-0.006696754,-0.09434094,-0.24122913,0.061190903,-0.9480469,-0.41509175,0.13009307,0.16065143,0.5257253,0.025437696,-0.017347869,-0.07678361,0.1137477,0.021688553,0.020753158,-0.06516204,-0.022138143,0.31146616,-0.18346284,-0.039705094,0.38112235,0.017845405,0.5069530879699168
gcn5_sfh1,-0.08258563,0.059866235,-0.1405872,-0.9647309,-0.032659527,-0.19948009,0.0663016,0.17265527,0.36443222,-0.18729408,0.116535395,0.1315316,-0.028101329,-0.009894282,-0.07888927,-0.0512343,-0.8813618,0.04066146,0.21313901,-0.66509944,-0.12792102,0.31169292,-0.23096219,-0.25483206,0.071877964,-0.12020982,-0.12607653,0.0881247,0.27782303,-0.3657518,0.121781096,0.40631288,0.13978848,-0.08919512,0.59877795,0.08712475,-0.27899218,0.0644301,0.021159014,-0.116298564,0.038763415,0.14458117,-0.025554325,0.020107498,-0.13579854,0.07553361,-0.9171292,-0.25403598,0.115173586,0.17588128,0.59775,0.011257793,-0.021083657,-0.085262306,0.10640649,0.01978985,-0.07573122,-0.023371808,-0.0130419275,0.22006927,-0.1361854,-0.026107822,0.38541833,0.00046115767,0.3701176346149426
hst2_srb7,-0.07292642,0.08249046,-0.12784816,-0.9564669,-0.019835586,-0.20547974,0.07105898,0.160665,0.34552526,-0.18270665,0.14974295,0.12333677,-0.058275588,0.013048927,-0.11771875,-0.06170579,-0.9074299,0.035884626,0.1993963,-0.64930713,-0.09174088,0.28593168,-0.2673991,-0.291947,0.08497578,-0.0921047,-0.09904015,0.09576866,0.28685808,-0.34223044,0.15258504,0.34680858,0.13925691,-0.07468674,0.65266734,0.05554343,-0.31785196,0.082409434,0.03425627,-0.12647556,0.0457655,0.13181941,-0.040830806,0.03812479,-0.20759676,0.08207643,-0.94366306,-0.2202021,0.11661063,0.22507145,0.5294485,0.022200642,0.0034109538,-0.10908629,0.11494528,0.01409529,-0.042503502,-0.050445665,-0.009702472,0.21397795,-0.11416465,-0.046293825,0.34623775,-0.005095311,0.2237812499295359
